id,Birth City,Birth State,Year Start,Latitude (generated),Longitude (generated),Birth County
435,Philadelphia,Pennsylvania,1996,40.0115,-75.1327,Philadelphia
436,Philadelphia,Pennsylvania,1995,40.0115,-75.1327,Philadelphia
437,Philadelphia,Pennsylvania,1993,40.0115,-75.1327,Philadelphia
438,Philadelphia,Pennsylvania,1992,40.0115,-75.1327,Philadelphia
439,Philadelphia,Pennsylvania,1991,40.0115,-75.1327,Philadelphia
440,Philadelphia,Pennsylvania,1990,40.0115,-75.1327,Philadelphia
441,Philadelphia,Pennsylvania,1989,40.0115,-75.1327,Philadelphia
442,Philadelphia,Pennsylvania,1988,40.0115,-75.1327,Philadelphia
443,Philadelphia,Pennsylvania,1983,40.0115,-75.1327,Philadelphia
444,Philadelphia,Pennsylvania,1982,40.0115,-75.1327,Philadelphia
445,Philadelphia,Pennsylvania,1981,40.0115,-75.1327,Philadelphia
446,Philadelphia,Pennsylvania,1979,40.0115,-75.1327,Philadelphia
447,Philadelphia,Pennsylvania,1978,40.0115,-75.1327,Philadelphia
448,Philadelphia,Pennsylvania,1977,40.0115,-75.1327,Philadelphia
449,Philadelphia,Pennsylvania,1976,40.0115,-75.1327,Philadelphia
450,Philadelphia,Pennsylvania,1975,40.0115,-75.1327,Philadelphia
451,Philadelphia,Pennsylvania,1974,40.0115,-75.1327,Philadelphia
452,Philadelphia,Pennsylvania,1973,40.0115,-75.1327,Philadelphia
453,Philadelphia,Pennsylvania,1972,40.0115,-75.1327,Philadelphia
454,Philadelphia,Pennsylvania,1971,40.0115,-75.1327,Philadelphia
455,Philadelphia,Pennsylvania,1970,40.0115,-75.1327,Philadelphia
456,Philadelphia,Pennsylvania,1967,40.0115,-75.1327,Philadelphia
457,Philadelphia,Pennsylvania,1966,40.0115,-75.1327,Philadelphia
458,Philadelphia,Pennsylvania,1963,40.0115,-75.1327,Philadelphia
459,Philadelphia,Pennsylvania,1962,40.0115,-75.1327,Philadelphia
460,Philadelphia,Pennsylvania,1961,40.0115,-75.1327,Philadelphia
461,Philadelphia,Pennsylvania,1957,40.0115,-75.1327,Philadelphia
462,Philadelphia,Pennsylvania,1955,40.0115,-75.1327,Philadelphia
463,Philadelphia,Pennsylvania,1954,40.0115,-75.1327,Philadelphia
464,Philadelphia,Pennsylvania,1950,40.0115,-75.1327,Philadelphia
465,Philadelphia,Pennsylvania,1947,40.0115,-75.1327,Philadelphia
466,Philadelphia,Pennsylvania,,40.0115,-75.1327,Philadelphia
467,Penn Hills,Pennsylvania,1974,40.4729,-79.8177,Allegheny
468,Palmerton,Pennsylvania,1953,40.8015,-75.6102,Carbon
469,Orefield,Pennsylvania,1984,40.6348,-75.5844,Lehigh
470,New Kensington,Pennsylvania,,40.5698,-79.7648,Westmoreland
471,New Brighton,Pennsylvania,1987,40.7304,-80.3101,Beaver
472,Morrisville,Pennsylvania,2012,40.2115,-74.7879,Bucks
473,Monaca,Pennsylvania,1978,40.6873,-80.2715,Beaver
474,Monaca,Pennsylvania,,40.6873,-80.2715,Beaver
475,Millersville,Pennsylvania,1977,39.998,-76.3545,Lancaster
476,Mechanicsburg,Pennsylvania,1979,40.2102,-77.0047,Cumberland
477,McKeesport,Pennsylvania,1953,40.3478,-79.8642,Allegheny
478,McKees Rocks,Pennsylvania,1992,40.44,-80.15,Allegheny
479,Mahanoy City,Pennsylvania,1953,40.8126,-76.1416,Schuylkill
480,Mahanoy City,Pennsylvania,1947,40.8126,-76.1416,Schuylkill
481,Luzerne,Pennsylvania,1948,41.2856,-75.901,Luzerne
482,Levittown,Pennsylvania,1975,40.1551,-74.8288,Bucks
483,Lebanon,Pennsylvania,1985,40.3465,-76.4284,Lebanon
484,Lancaster,Pennsylvania,2016,40.0381,-76.3057,Lancaster
485,Kingston,Pennsylvania,1989,41.2617,-75.8969,Luzerne
486,Johnstown,Pennsylvania,1980,40.3267,-78.922,Cambria
487,Johnstown,Pennsylvania,1947,40.3267,-78.922,Cambria
488,Holland,Pennsylvania,2006,40.2010288,-74.9722322,Bucks
489,Hershey,Pennsylvania,1973,40.2855,-76.6506,Dauphin
490,Harrisburg,Pennsylvania,2001,40.2663,-76.8861,Dauphin
491,Harrisburg,Pennsylvania,1987,40.2663,-76.8861,Dauphin
492,Harrisburg,Pennsylvania,1973,40.2663,-76.8861,Dauphin
493,Harrisburg,Pennsylvania,,40.2663,-76.8861,Dauphin
494,Erie,Pennsylvania,1979,42.1291,-80.0852,Erie
495,Erie,Pennsylvania,1955,42.1291,-80.0852,Erie
496,Easton,Pennsylvania,1966,40.6916,-75.21,Northampton
497,Duryea,Pennsylvania,1960,41.34,-75.77,Luzerne
498,Darby,Pennsylvania,1971,39.9184,-75.2591,Delaware
499,Coatesville,Pennsylvania,2000,39.9832,-75.8238,Chester
500,Clairton,Pennsylvania,,40.2923,-79.8817,Allegheny
501,Chester,Pennsylvania,2016,39.8496,-75.3557,Delaware
502,Chester,Pennsylvania,2010,39.8496,-75.3557,Delaware
503,Chester,Pennsylvania,2005,39.8496,-75.3557,Delaware
504,Chester,Pennsylvania,1962,39.8496,-75.3557,Delaware
505,Carlisle,Pennsylvania,1992,40.2018,-77.1894,Cumberland
506,Carlisle,Pennsylvania,1990,40.2018,-77.1894,Cumberland
507,Butler,Pennsylvania,1987,40.861,-79.8952,Butler
508,Braddock,Pennsylvania,1975,40.4034,-79.8684,Allegheny
509,Bethlehem,Pennsylvania,2016,40.6179,-75.3787,Northampton
510,Ardmore,Pennsylvania,1982,40.0068,-75.2855,Montgomery
511,Altoona,Pennsylvania,1992,40.5187,-78.3947,Blair
512,Altoona,Pennsylvania,1990,40.5187,-78.3947,Blair
513,Altoona,Pennsylvania,1981,40.5187,-78.3947,Blair
514,Allentown,Pennsylvania,2007,40.6022,-75.4713,Lehigh
515,Aliquippa,Pennsylvania,,40.6102,-80.2677,Beaver
516,Portland,Oregon,2017,45.5202,-122.6742,Multnomah
517,Portland,Oregon,2015,45.5202,-122.6742,Multnomah
518,Portland,Oregon,2013,45.5202,-122.6742,Multnomah
519,Portland,Oregon,2008,45.5202,-122.6742,Multnomah
520,Portland,Oregon,2007,45.5202,-122.6742,Multnomah
521,Portland,Oregon,2006,45.5202,-122.6742,Multnomah
522,Portland,Oregon,2004,45.5202,-122.6742,Multnomah
523,Portland,Oregon,2003,45.5202,-122.6742,Multnomah
524,Portland,Oregon,1996,45.5202,-122.6742,Multnomah
525,Portland,Oregon,1992,45.5202,-122.6742,Multnomah
526,Portland,Oregon,1977,45.5202,-122.6742,Multnomah
527,Portland,Oregon,1972,45.5202,-122.6742,Multnomah
528,Portland,Oregon,1963,45.5202,-122.6742,Multnomah
529,Portland,Oregon,1959,45.5202,-122.6742,Multnomah
530,Portland,Oregon,,45.5202,-122.6742,Multnomah
531,Medford,Oregon,2013,42.3264,-122.8719,Jackson
532,Medford,Oregon,1949,42.3264,-122.8719,Jackson
533,McMinnville,Oregon,1985,45.211,-123.1976,Yamhill
534,Eugene,Oregon,1982,44.0505,-123.0951,Lane
535,Coos Bay,Oregon,1965,43.3665,-124.2179,Coos
536,Washington,Oklahoma,1950,35.059,-97.4846,McClain
537,Tulsa,Oklahoma,2003,36.1012,-95.9251,Tulsa
538,Tulsa,Oklahoma,2001,36.1012,-95.9251,Tulsa
539,Tulsa,Oklahoma,1998,36.1012,-95.9251,Tulsa
540,Tulsa,Oklahoma,1996,36.1012,-95.9251,Tulsa
541,Tulsa,Oklahoma,1993,36.1012,-95.9251,Tulsa
542,Tulsa,Oklahoma,1989,36.1012,-95.9251,Tulsa
543,Tulsa,Oklahoma,1986,36.1012,-95.9251,Tulsa
544,Tulsa,Oklahoma,1964,36.1012,-95.9251,Tulsa
545,Tulsa,Oklahoma,,36.1012,-95.9251,Tulsa
546,Shawnee,Oklahoma,1993,35.3273,-96.9253,Pottawatomie
547,Rocky,Oklahoma,1965,35.157,-99.0604,Washita
548,Oklahoma City,Oklahoma,2012,35.473,-97.5171,Oklahoma
549,Oklahoma City,Oklahoma,2011,35.473,-97.5171,Oklahoma
550,Oklahoma City,Oklahoma,2010,35.473,-97.5171,Oklahoma
551,Oklahoma City,Oklahoma,2009,35.473,-97.5171,Oklahoma
552,Oklahoma City,Oklahoma,1992,35.473,-97.5171,Oklahoma
553,Oklahoma City,Oklahoma,1985,35.473,-97.5171,Oklahoma
554,Oklahoma City,Oklahoma,1984,35.473,-97.5171,Oklahoma
555,Oklahoma City,Oklahoma,1969,35.473,-97.5171,Oklahoma
556,Oklahoma City,Oklahoma,1959,35.473,-97.5171,Oklahoma
557,Muskogee,Oklahoma,1953,35.663,-95.3928,Muskogee
558,Lawton,Oklahoma,2000,34.6087,-98.3903,Comanche
559,Lawton,Oklahoma,1990,34.6087,-98.3903,Comanche
560,Hollis,Oklahoma,1986,34.6884,-99.912,Harmon
561,Harrah,Oklahoma,1959,35.4895,-97.1636,Oklahoma
562,Edmond,Oklahoma,2016,35.6571,-97.4649,Oklahoma
563,Edmond,Oklahoma,2011,35.6571,-97.4649,Oklahoma
564,Bartlesville,Oklahoma,1987,36.7473,-95.9808,Washington
565,Youngstown,Ohio,2016,41.0998,-80.6495,Mahoning
566,West Jefferson,Ohio,1954,39.9448,-83.2688,Madison
567,Warrensville Heights,Ohio,1987,41.4354,-81.5148,Cuyahoga
568,Warren,Ohio,2005,41.2376,-80.8184,Trumbull
569,Warren,Ohio,1981,41.2376,-80.8184,Trumbull
570,Versailles,Ohio,1949,40.2225,-84.4844,Darke
571,Versailles,Ohio,,40.2225,-84.4844,Darke
572,Trotwood,Ohio,2012,39.7973,-84.3113,Montgomery
573,Toledo,Ohio,2013,41.6787,-83.5127,Lucas
574,Toledo,Ohio,1996,41.6787,-83.5127,Lucas
575,Toledo,Ohio,1993,41.6787,-83.5127,Lucas
576,Toledo,Ohio,1989,41.6787,-83.5127,Lucas
577,Toledo,Ohio,1988,41.6787,-83.5127,Lucas
578,Toledo,Ohio,1981,41.6787,-83.5127,Lucas
579,Toledo,Ohio,1980,41.6787,-83.5127,Lucas
580,Toledo,Ohio,1970,41.6787,-83.5127,Lucas
581,Toledo,Ohio,1965,41.6787,-83.5127,Lucas
582,Toledo,Ohio,1948,41.6787,-83.5127,Lucas
583,Toledo,Ohio,,41.6787,-83.5127,Lucas
584,Steubenville,Ohio,1995,40.3698,-80.634,Jefferson
585,Springfield,Ohio,1981,39.9242,-83.8088,Clark
586,Springfield,Ohio,1969,39.9242,-83.8088,Clark
587,Springfield,Ohio,,39.9242,-83.8088,Clark
588,Shelby,Ohio,1964,40.8814,-82.6618,Richland
589,Sandusky,Ohio,1977,41.4489,-82.708,Erie
590,Reynoldsburg,Ohio,2000,39.9548,-82.8121,Franklin
591,Painesville,Ohio,1951,41.7245,-81.2457,Lake
592,North Canton,Ohio,1967,40.8759,-81.4023,Stark
593,Newark,Ohio,1950,40.0581,-82.4013,Licking
594,New Knoxville,Ohio,2000,40.4937,-84.3147,Auglaize
595,Middletown,Ohio,1994,39.5151,-84.3983,Butler
596,Middletown,Ohio,1981,39.5151,-84.3983,Butler
597,Middletown,Ohio,,39.5151,-84.3983,Butler
598,Martins Ferry,Ohio,1950,40.0959,-80.7245,Belmont
599,Martins Ferry,Ohio,,40.0959,-80.7245,Belmont
600,Lima,Ohio,1982,40.7426,-84.1052,Allen
601,Lexington,Ohio,1997,40.6786691,-82.5823931,Richland
602,Lebanon,Ohio,1999,39.4353,-84.203,Warren
603,Lancaster,Ohio,1991,39.7137,-82.5993,Fairfield
604,Kelleys Island,Ohio,1951,41.597,-82.7102,Erie
605,Jamestown,Ohio,1965,39.6581,-83.7349,Greene
606,Ironton,Ohio,1949,38.5367,-82.6829,Lawrence
607,Hamilton,Ohio,1976,39.3995,-84.5613,Butler
608,Greenfield,Ohio,1950,39.352,-83.3827,Highland
609,Euclid,Ohio,1982,41.5931,-81.5268,Cuyahoga
610,Dayton,Ohio,2015,39.7589,-84.1916,Montgomery
611,Dayton,Ohio,2012,39.7589,-84.1916,Montgomery
612,Dayton,Ohio,1999,39.7589,-84.1916,Montgomery
613,Dayton,Ohio,1997,39.7589,-84.1916,Montgomery
614,Dayton,Ohio,1992,39.7589,-84.1916,Montgomery
615,Dayton,Ohio,1987,39.7589,-84.1916,Montgomery
616,Dayton,Ohio,1984,39.7589,-84.1916,Montgomery
617,Dayton,Ohio,1983,39.7589,-84.1916,Montgomery
618,Dayton,Ohio,1979,39.7589,-84.1916,Montgomery
619,Dayton,Ohio,1975,39.7589,-84.1916,Montgomery
620,Dayton,Ohio,1969,39.7589,-84.1916,Montgomery
621,Dayton,Ohio,1968,39.7589,-84.1916,Montgomery
622,Dayton,Ohio,1966,39.7589,-84.1916,Montgomery
623,Dayton,Ohio,1960,39.7589,-84.1916,Montgomery
624,Dayton,Ohio,1955,39.7589,-84.1916,Montgomery
625,Dayton,Ohio,1953,39.7589,-84.1916,Montgomery
626,Dayton,Ohio,,39.7589,-84.1916,Montgomery
627,Columbus,Ohio,2017,39.9623,-83.0007,Franklin
628,Columbus,Ohio,2014,39.9623,-83.0007,Franklin
629,Columbus,Ohio,2013,39.9623,-83.0007,Franklin
630,Columbus,Ohio,2006,39.9623,-83.0007,Franklin
631,Columbus,Ohio,2001,39.9623,-83.0007,Franklin
632,Columbus,Ohio,1998,39.9623,-83.0007,Franklin
633,Columbus,Ohio,1997,39.9623,-83.0007,Franklin
634,Columbus,Ohio,1996,39.9623,-83.0007,Franklin
635,Columbus,Ohio,1995,39.9623,-83.0007,Franklin
636,Columbus,Ohio,1988,39.9623,-83.0007,Franklin
637,Columbus,Ohio,1984,39.9623,-83.0007,Franklin
638,Columbus,Ohio,1982,39.9623,-83.0007,Franklin
639,Columbus,Ohio,1975,39.9623,-83.0007,Franklin
640,Columbus,Ohio,1974,39.9623,-83.0007,Franklin
641,Columbus,Ohio,1965,39.9623,-83.0007,Franklin
642,Cleveland Heights,Ohio,1989,41.5201,-81.5562,Cuyahoga
643,Cleveland,Ohio,2000,41.5052,-81.6934,Cuyahoga
644,Cleveland,Ohio,1999,41.5052,-81.6934,Cuyahoga
645,Cleveland,Ohio,1994,41.5052,-81.6934,Cuyahoga
646,Cleveland,Ohio,1988,41.5052,-81.6934,Cuyahoga
647,Cleveland,Ohio,1987,41.5052,-81.6934,Cuyahoga
648,Cleveland,Ohio,1986,41.5052,-81.6934,Cuyahoga
649,Cleveland,Ohio,1983,41.5052,-81.6934,Cuyahoga
650,Cleveland,Ohio,1982,41.5052,-81.6934,Cuyahoga
651,Cleveland,Ohio,1980,41.5052,-81.6934,Cuyahoga
652,Cleveland,Ohio,1979,41.5052,-81.6934,Cuyahoga
653,Cleveland,Ohio,1978,41.5052,-81.6934,Cuyahoga
654,Cleveland,Ohio,1975,41.5052,-81.6934,Cuyahoga
655,Cleveland,Ohio,1970,41.5052,-81.6934,Cuyahoga
656,Cleveland,Ohio,1969,41.5052,-81.6934,Cuyahoga
657,Cleveland,Ohio,1968,41.5052,-81.6934,Cuyahoga
658,Cincinnati,Ohio,2017,39.1015,-84.5125,Hamilton
659,Cincinnati,Ohio,2014,39.1015,-84.5125,Hamilton
660,Cincinnati,Ohio,2011,39.1015,-84.5125,Hamilton
661,Cincinnati,Ohio,2007,39.1015,-84.5125,Hamilton
662,Cincinnati,Ohio,2005,39.1015,-84.5125,Hamilton
663,Cincinnati,Ohio,2004,39.1015,-84.5125,Hamilton
664,Cincinnati,Ohio,1999,39.1015,-84.5125,Hamilton
665,Cincinnati,Ohio,1991,39.1015,-84.5125,Hamilton
666,Cincinnati,Ohio,1988,39.1015,-84.5125,Hamilton
667,Cincinnati,Ohio,1983,39.1015,-84.5125,Hamilton
668,Cincinnati,Ohio,1981,39.1015,-84.5125,Hamilton
669,Cincinnati,Ohio,1974,39.1015,-84.5125,Hamilton
670,Cincinnati,Ohio,1972,39.1015,-84.5125,Hamilton
671,Chillicothe,Ohio,,39.3331,-82.9824,Ross
672,Canton,Ohio,2009,40.799,-81.3784,Stark
673,Canton,Ohio,2004,40.799,-81.3784,Stark
674,Canton,Ohio,1997,40.799,-81.3784,Stark
675,Canton,Ohio,1996,40.799,-81.3784,Stark
676,Canton,Ohio,1989,40.799,-81.3784,Stark
677,Canton,Ohio,1980,40.799,-81.3784,Stark
678,Canton,Ohio,1973,40.799,-81.3784,Stark
679,Canton,Ohio,1969,40.799,-81.3784,Stark
680,Canal Winchester,Ohio,2010,39.8428,-82.8056,Franklin
681,Bellefontaine,Ohio,1974,40.3612,-83.7597,Logan
682,Bellefontaine,Ohio,1950,40.3612,-83.7597,Logan
683,Barberton,Ohio,1985,41.0128,-81.6051,Summit
684,Akron,Ohio,2010,41.0831,-81.5185,Summit
685,Akron,Ohio,2004,41.0831,-81.5185,Summit
686,Akron,Ohio,2003,41.0831,-81.5185,Summit
687,Akron,Ohio,1989,41.0831,-81.5185,Summit
688,Akron,Ohio,1962,41.0831,-81.5185,Summit
689,Akron,Ohio,,41.0831,-81.5185,Summit
690,Minot,North Dakota,1978,48.2325,-101.2963,Ward
691,Grand Forks,North Dakota,2015,47.9078,-97.0592,Grand Forks
692,Devils Lake,North Dakota,1976,48.1128,-98.8651,Ramsey
693,Bowbells,North Dakota,1991,48.8031,-102.246,Burke
694,Bottineau,North Dakota,1950,48.8272,-100.4457,Bottineau
695,Winston-Salem,North Carolina,2009,36.0999,-80.2442,Forsyth
696,Winston-Salem,North Carolina,2006,36.0999,-80.2442,Forsyth
697,Winston-Salem,North Carolina,2004,36.0999,-80.2442,Forsyth
698,Winston-Salem,North Carolina,1998,36.0999,-80.2442,Forsyth
699,Winston-Salem,North Carolina,1994,36.0999,-80.2442,Forsyth
700,Winston-Salem,North Carolina,1993,36.0999,-80.2442,Forsyth
701,Winston-Salem,North Carolina,1992,36.0999,-80.2442,Forsyth
702,Winston-Salem,North Carolina,1977,36.0999,-80.2442,Forsyth
703,Winston-Salem,North Carolina,1970,36.0999,-80.2442,Forsyth
704,Winston-Salem,North Carolina,1965,36.0999,-80.2442,Forsyth
705,Wilson Mills,North Carolina,1978,35.5840472,-78.3558342,Johnston
706,Wilmington,North Carolina,1987,34.2257,-77.9447,New Hanover
707,Wilmington,North Carolina,1981,34.2257,-77.9447,New Hanover
708,Wilmington,North Carolina,1980,34.2257,-77.9447,New Hanover
709,Wilmington,North Carolina,,34.2257,-77.9447,New Hanover
710,Whiteville,North Carolina,1991,34.3388,-78.7031,Columbus
711,Wagram,North Carolina,2003,34.8879,-79.3662,Scotland
712,Tryon,North Carolina,1973,35.2082,-82.2384,Polk
713,Tarboro,North Carolina,2016,35.8968,-77.5358,Edgecombe
714,Tarboro,North Carolina,1983,35.8968,-77.5358,Edgecombe
715,Shelby,North Carolina,,35.2924,-81.5356,Cleveland
716,Shallotte,North Carolina,2007,33.9732,-78.3858,Brunswick
717,Rocky Mount,North Carolina,1993,35.9424,-77.7957,Nash
718,Rocky Mount,North Carolina,1983,35.9424,-77.7957,Nash
719,Rocky Mount,North Carolina,1982,35.9424,-77.7957,Nash
720,Rocky Mount,North Carolina,1979,35.9424,-77.7957,Nash
721,Raleigh,North Carolina,2011,35.7804,-78.6391,Wake
722,Raleigh,North Carolina,2006,35.7804,-78.6391,Wake
723,Raleigh,North Carolina,2003,35.7804,-78.6391,Wake
724,Raleigh,North Carolina,1987,35.7804,-78.6391,Wake
725,Raleigh,North Carolina,1985,35.7804,-78.6391,Wake
726,Raleigh,North Carolina,1972,35.7804,-78.6391,Wake
727,Raeford,North Carolina,2010,34.981,-79.2242,Hoke
728,Raeford,North Carolina,1971,34.981,-79.2242,Hoke
729,Pleasant Grove,North Carolina,2010,36.1920811,-79.3266864,Alamance
730,Newton Grove,North Carolina,1994,35.2454,-78.3544,Sampson
731,New Bern,North Carolina,,35.1085,-77.0441,Craven
732,Murfreesboro,North Carolina,1995,36.4424,-77.0986,Hertford
733,Lowlands,North Carolina,1947,35.2990556,-76.5643719,Pamlico
734,Lincolnton,North Carolina,1972,35.4737,-81.2545,Lincoln
735,Lexington,North Carolina,1981,35.824,-80.2534,Davidson
736,Lenoir County,North Carolina,1984,35.2326725,-77.6077865,Lenoir
737,Kinston,North Carolina,2017,35.2627,-77.5816,Lenoir
738,Kinston,North Carolina,1996,35.2627,-77.5816,Lenoir
739,Kinston,North Carolina,1991,35.2627,-77.5816,Lenoir
740,Kinston,North Carolina,1989,35.2627,-77.5816,Lenoir
741,Kinston,North Carolina,1978,35.2627,-77.5816,Lenoir
742,King,North Carolina,1982,36.2807,-80.3592,Stokes
743,Kelford,North Carolina,2013,36.1796,-77.2236,Bertie
744,Jonesville,North Carolina,1956,36.2393,-80.8445,Yadkin
745,Hoke,North Carolina,1974,35.0432488,-79.2451149,Hoke
746,Hickory,North Carolina,1987,35.7332,-81.3412,Catawba
747,Hickory,North Carolina,1966,35.7332,-81.3412,Catawba
748,Henderson,North Carolina,1988,36.3296,-78.3992,Vance
749,Halifax,North Carolina,1990,36.3285,-77.5894,Halifax
750,Greensboro,North Carolina,2013,36.0726,-79.792,Guilford
751,Greensboro,North Carolina,2002,36.0726,-79.792,Guilford
752,Greensboro,North Carolina,1981,36.0726,-79.792,Guilford
753,Greensboro,North Carolina,1967,36.0726,-79.792,Guilford
754,Greensboro,North Carolina,,36.0726,-79.792,Guilford
755,Goldsboro,North Carolina,1980,35.3849,-77.9928,Wayne
756,Golden Valley,North Carolina,1947,35.5678038,-81.7568253,Rutherford
757,Gibson,North Carolina,1975,34.759,-79.6106,Scotland
758,Gastonia,North Carolina,2011,35.2621,-81.1873,Gaston
759,Gastonia,North Carolina,1995,35.2621,-81.1873,Gaston
760,Gastonia,North Carolina,1983,35.2621,-81.1873,Gaston
761,Gastonia,North Carolina,1980,35.2621,-81.1873,Gaston
762,Gastonia,North Carolina,,35.2621,-81.1873,Gaston
763,Franklinton,North Carolina,1973,36.1018,-78.4581,Franklin
764,Elm City,North Carolina,1995,35.8065,-77.8633,Wilson
765,East Spencer,North Carolina,1998,35.6817,-80.4325,Rowan
766,Durham,North Carolina,2007,35.994,-78.8986,Durham
767,Durham,North Carolina,1994,35.994,-78.8986,Durham
768,Durham,North Carolina,1977,35.994,-78.8986,Durham
769,Durham,North Carolina,1968,35.994,-78.8986,Durham
770,Durham,North Carolina,,35.994,-78.8986,Durham
771,Crossnore,North Carolina,1975,36.0218,-81.9296,Avery
772,Cordova,North Carolina,1964,34.9129318,-79.8220026,Richmond
773,Charlotte,North Carolina,2017,35.2271,-80.8431,Mecklenburg
774,Charlotte,North Carolina,2014,35.2271,-80.8431,Mecklenburg
775,Charlotte,North Carolina,2011,35.2271,-80.8431,Mecklenburg
776,Charlotte,North Carolina,2009,35.2271,-80.8431,Mecklenburg
777,Charlotte,North Carolina,1998,35.2271,-80.8431,Mecklenburg
778,Charlotte,North Carolina,1997,35.2271,-80.8431,Mecklenburg
779,Charlotte,North Carolina,1996,35.2271,-80.8431,Mecklenburg
780,Charlotte,North Carolina,1990,35.2271,-80.8431,Mecklenburg
781,Charlotte,North Carolina,1988,35.2271,-80.8431,Mecklenburg
782,Charlotte,North Carolina,1975,35.2271,-80.8431,Mecklenburg
783,Charlotte,North Carolina,1972,35.2271,-80.8431,Mecklenburg
784,Chapel Hill,North Carolina,1983,35.9132,-79.0558,Orange
785,Burlington,North Carolina,1979,36.0957,-79.4378,Alamance
786,Burlington,North Carolina,1966,36.0957,-79.4378,Alamance
787,Black Mountain,North Carolina,1987,35.6179,-82.3212,Buncombe
788,Aurora,North Carolina,1991,35.3054,-76.7887,Beaufort
789,Asheville,North Carolina,2006,35.6009,-82.554,Buncombe
790,Yonkers,New York,2015,40.9312,-73.8987,Westchester
791,Yonkers,New York,1980,40.9312,-73.8987,Westchester
792,White Plains,New York,2006,41.034,-73.7629,Westchester
793,Westbury,New York,1975,40.7557,-73.5876,Nassau
794,Waterloo,New York,1985,42.9048,-76.8627,Seneca
795,Valhalla,New York,1978,41.0748,-73.7751,Westchester
796,Uniondale,New York,1947,40.7004,-73.5929,Nassau
797,Syracuse,New York,2011,43.0481,-76.1474,Onondaga
798,Syracuse,New York,2006,43.0481,-76.1474,Onondaga
799,Syracuse,New York,1998,43.0481,-76.1474,Onondaga
800,Syracuse,New York,1982,43.0481,-76.1474,Onondaga
801,Syracuse,New York,1979,43.0481,-76.1474,Onondaga
802,Sunnyside,New York,1993,40.7478,-73.9183,Queens
803,Staten Island,New York,2007,40.6428,-74.0749,Richmond
804,Southhampton,New York,1982,40.884267,-72.3895296,Suffolk
805,Southampton,New York,1975,40.8843,-72.3895,Suffolk
806,Schenectady,New York,1965,42.8142,-73.9396,Schenectady
807,Scarsdale,New York,1985,40.9691,-73.7635,Westchester
808,Roosevelt,New York,,40.6787,-73.589,Nassau
809,Rome,New York,,43.2128,-75.4557,Oneida
810,Rockville Centre,New York,1988,40.6587,-73.6412,Nassau
811,Rockville Centre,New York,1973,40.6587,-73.6412,Nassau
812,Rockaway,New York,1975,40.592658,-73.7977928,Queens
813,Rochester,New York,2001,43.1573,-77.6152,Monroe
814,Rochester,New York,1997,43.1573,-77.6152,Monroe
815,Rochester,New York,1990,43.1573,-77.6152,Monroe
816,Rochester,New York,1989,43.1573,-77.6152,Monroe
817,Rochester,New York,1988,43.1573,-77.6152,Monroe
818,Rochester,New York,1987,43.1573,-77.6152,Monroe
819,Rochester,New York,1983,43.1573,-77.6152,Monroe
820,Rochester,New York,1962,43.1573,-77.6152,Monroe
821,Rochester,New York,1956,43.1573,-77.6152,Monroe
822,Rochester,New York,,43.1573,-77.6152,Monroe
823,Queens Village,New York,1991,40.7268,-73.7415,Queens
824,Queens,New York,2014,40.7282239,-73.7948516,Queens
825,Queens,New York,2013,40.7282239,-73.7948516,Queens
826,Queens,New York,2011,40.7282239,-73.7948516,Queens
827,Queens,New York,2009,40.7282239,-73.7948516,Queens
828,Queens,New York,2006,40.7282239,-73.7948516,Queens
829,Queens,New York,2002,40.7282239,-73.7948516,Queens
830,Queens,New York,2001,40.7282239,-73.7948516,Queens
831,Queens,New York,1995,40.7282239,-73.7948516,Queens
832,Queens,New York,1992,40.7282239,-73.7948516,Queens
833,Queens,New York,1988,40.7282239,-73.7948516,Queens
834,Queens,New York,1953,40.7282239,-73.7948516,Queens
835,Queens,New York,,40.7282239,-73.7948516,Queens
836,Peekskill,New York,2007,41.2898,-73.9205,Westchester
837,Ogdensburg,New York,1985,44.6942,-75.4863,St. Lawrence
838,Niagara Falls,New York,2010,43.1031,-79.0303,Niagara
839,Niagara Falls,New York,1950,43.1031,-79.0303,Niagara
840,New York City,New York,1954,40.7648,-73.9808,New York
841,New York,New York,2015,40.7648,-73.9808,New York
842,New York,New York,2008,40.7648,-73.9808,New York
843,New York,New York,2006,40.7648,-73.9808,New York
844,New York,New York,2004,40.7648,-73.9808,New York
845,New York,New York,2003,40.7648,-73.9808,New York
846,New York,New York,2002,40.7648,-73.9808,New York
847,New York,New York,2000,40.7648,-73.9808,New York
848,New York,New York,1998,40.7648,-73.9808,New York
849,New York,New York,1997,40.7648,-73.9808,New York
850,New York,New York,1994,40.7648,-73.9808,New York
851,New York,New York,1993,40.7648,-73.9808,New York
852,New York,New York,1991,40.7648,-73.9808,New York
853,New York,New York,1990,40.7648,-73.9808,New York
854,New York,New York,1989,40.7648,-73.9808,New York
855,New York,New York,1988,40.7648,-73.9808,New York
856,New York,New York,1987,40.7648,-73.9808,New York
857,New York,New York,1985,40.7648,-73.9808,New York
858,New York,New York,1984,40.7648,-73.9808,New York
859,New York,New York,1982,40.7648,-73.9808,New York
860,New York,New York,1981,40.7648,-73.9808,New York
861,New York,New York,1980,40.7648,-73.9808,New York
862,New York,New York,1978,40.7648,-73.9808,New York
863,New York,New York,1976,40.7648,-73.9808,New York
